Ia,Ib,Ic,Va,Vb,Vc,output 
350.5426394,-6.296025842,-344.2681635,1730.217523,-3882.250115,2151.844896,LLL
344.2409881,6.308637655,-350.5711755,1838.79205,-3887.981073,2049.001329,LLL
337.5995588,18.90710974,-356.528218,1945.551579,-3889.875435,1944.136164,LLL
330.6248989,31.48695033,-362.1333983,2050.391336,-3887.930745,1837.35172,LLL
323.3238983,44.03575155,-367.3811987,2153.207273,-3882.149509,1728.754548,LLL
315.7037554,56.54112235,-372.2664263,2253.898507,-3872.536846,1618.450653,LLL
307.7719973,68.99072831,-376.7842739,2352.365084,-3859.102827,1506.550058,LLL
299.5364447,81.37227632,-380.930269,2448.510413,-3841.860127,1393.162032,LLL
291.0052321,93.67355414,-384.7003339,2542.239027,-3820.826345,1278.399637,LLL
282.1867717,105.882415,-388.0907342,2633.459009,-3796.021657,1162.374968,LLL
273.0897734,117.9868172,-391.0981377,2722.079756,-3767.471122,1045.203688,LLL
263.7232078,129.9748082,-393.7195628,2808.014389,-3735.202337,927.0002725,LLL
254.0963254,141.8345641,-395.9524361,2891.177522,-3699.247726,807.88253,LLL
244.21862,153.5543741,-397.7945403,2971.487662,-3659.642195,687.9668612,LLL
234.0998465,165.1226788,-399.2440713,3048.864974,-3616.425405,567.372761,LLL
223.7499842,176.5280549,-400.2995848,3123.233673,-3569.639432,446.2180901,LLL
213.1792538,187.7592536,-400.9600528,3194.51979,-3519.33102,324.6235631,LLL
202.3980806,198.8051842,-401.2248099,3262.65355,-3465.549247,202.7080312,LLL
191.4171112,209.6549524,-401.0936084,3327.567139,-3408.347759,80.59295651,LLL
180.2471756,220.2978441,-400.5665642,3389.197067,-3347.782436,-41.60229259,LLL
168.899304,230.7233628,-399.644211,3447.481943,-3283.913621,-163.7559814,LLL
157.3846885,240.921213,-398.3274456,3502.364815,-3216.803773,-285.7487001,LLL
145.7146996,250.8813375,-396.6175808,3553.790952,-3146.519691,-407.458917,LLL
133.9008473,260.5938999,-394.5162906,3601.710172,-3073.130169,-528.7676568,LLL
121.9547971,270.0493221,-392.0256623,3646.074615,-2996.708201,-649.5540662,LLL
109.8883318,279.2382657,-389.1481404,3686.841066,-2917.328639,-769.7000781,LLL
97.71336607,288.1516693,-385.8865779,3723.968729,-2835.070388,-889.08599,LLL
85.44190851,296.7807296,-382.2441804,3757.421527,-2750.01406,-1007.595114,LLL
73.08607625,305.1169375,-378.2245558,3787.165881,-2662.244162,-1125.109365,LLL
60.65805631,313.1520595,-373.8316575,3813.173003,-2571.846747,-1241.513901,LLL
48.17012033,320.8781725,-369.0698343,3835.416663,-2478.911589,-1356.692716,LLL
35.63458574,328.2876452,-363.9437721,3853.875471,-2383.529843,-1470.533268,LLL
23.06383023,335.3731719,-358.458543,3868.53065,-2285.796201,-1582.922088,LLL
10.47025298,342.1277535,-352.6195471,3879.368296,-2185.806551,-1693.749382,LLL
-2.13371102,348.5447306,-346.4325599,3886.377155,-2083.660133,-1802.904657,LLL
-14.73562982,354.6177638,-339.903674,3889.550869,-1979.457194,-1910.281309,LLL
-27.32306022,360.3408664,-333.0393459,3888.885748,-1873.301127,-2015.772253,LLL
-39.88358656,365.7083838,-325.8463367,3884.383005,-1765.296138,-2119.274497,LLL
-52.40480652,370.7150254,-318.331758,3876.046528,-1655.549371,-2220.684785,LLL
-64.87436975,375.3558438,-310.5030129,3863.885099,-1544.168578,-2319.904147,LLL
-77.27996372,379.6262655,-302.3678404,3847.910165,-1431.264234,-2416.833556,LLL
-89.60935218,383.5220697,-293.9342558,3828.138046,-1316.947206,-2511.378463,LLL
-101.850361,387.0394182,-285.2105952,3804.587701,-1201.330865,-2603.444456,LLL
-113.9909162,390.1748332,-276.2054547,3777.282924,-1084.528759,-2692.941784,LLL
-126.0190301,392.925227,-266.9277344,3746.250109,-966.6567077,-2779.781019,LLL
-137.9228388,395.2878788,-257.3865771,3711.520434,-847.8304865,-2863.877564,LLL
-149.6905884,397.2604634,-247.5914119,3673.127623,-728.1679127,-2945.147324,LLL
-161.3106718,398.8410277,-237.5518925,3631.110112,-607.7865292,-3023.511196,LLL
-172.7716151,400.0280182,-227.2779395,3585.508821,-486.8056866,-3098.890745,LLL
-184.062114,400.8202572,-216.7796792,3536.369301,-365.3442305,-3171.212679,LLL
-195.1710198,401.2169692,-206.0674851,3483.739497,-243.5225759,-3240.404529,LLL
-206.0873758,401.2177563,-195.1519159,3427.671898,-121.4603996,-3306.399103,LLL
-216.8004025,400.8226241,-184.0437568,3368.221287,0.721292225,-3369.130183,LLL
-227.2995337,400.0319561,-172.7539573,3305.446882,122.9024657,-3428.53695,LLL
-237.5744017,398.8465391,-161.293672,3239.410089,244.9619987,-3484.559688,LLL
-247.6148729,397.2675365,-149.6741979,3170.176621,366.7799766,-3537.144196,LLL
-257.4110321,395.296513,-137.907015,3097.814262,488.2356372,-3586.237495,LLL
-266.953218,392.9354074,-126.0037231,3022.394964,609.2096601,-3631.792219,LLL
-276.2320074,390.1865561,-113.9760822,2943.992619,729.5821177,-3673.762329,LLL
-285.2382495,387.0526657,-101.8359494,2862.685138,849.2347569,-3712.107486,LLL
-293.9630499,383.5368352,-89.59531816,2778.552224,968.0489559,-3746.788769,LLL
-302.3978047,379.6425279,-77.26625587,2691.677444,1085.907998,-3777.77303,LLL
-310.5341833,375.3735935,-64.86094253,2602.145996,1202.695032,-3805.028614,LLL
-318.3641626,370.7342385,-52.39160797,2510.046772,1318.295341,-3828.529698,LLL
-325.8800089,365.7290477,-39.87057061,2415.470128,1432.594306,-3848.252016,LLL
-333.0743113,360.3629544,-27.31017454,2318.509935,1545.479661,-3864.177177,LLL
-339.9399636,354.6412604,-14.72282799,2219.261346,1656.839469,-3876.288394,LLL
-346.4701966,348.5696062,-2.120940525,2117.822841,1766.564364,-3884.574783,LLL
-352.6585594,342.1539901,10.4830387,2014.293995,1874.545529,-3889.0271,LLL
-358.4989511,335.4007371,23.07668366,1908.777511,1980.676931,-3889.642015,LLL
-363.9856017,328.3165182,35.6475534,1801.376989,2084.853299,-3886.41786,LLL
-369.1131027,320.9083184,48.18325452,1692.198951,2186.972356,-3879.358877,LLL
-373.8763878,313.183455,60.67140328,1581.350613,2286.932791,-3868.470972,LLL
-378.2707623,305.1495452,73.09968789,1468.941898,2384.636485,-3853.76595,LLL
-382.2918833,296.8145237,85.45583063,1355.083211,2479.986489,-3835.257264,LLL
-385.9357887,288.1866101,97.72764997,1239.887445,2572.88923,-3812.964238,LLL
-389.1988761,279.2743251,109.9030226,1123.467757,2663.252498,-3786.907816,LLL
-392.0779316,270.086458,121.9699455,1005.939565,2750.987642,-3757.114767,LLL
-394.5701075,260.6320823,133.9164974,887.4183311,2836.007552,-3723.613441,LLL
-396.6729507,250.9205221,145.7309011,768.021545,2918.228848,-3686.437949,LLL
-398.3843797,240.9613677,157.4014848,647.866513,2997.569864,-3645.623932,LLL
-399.7027117,230.7644415,168.9167433,527.0723373,3073.952824,-3601.212713,LLL
-400.6266395,220.3398127,180.2653001,405.7577042,3147.301823,-3553.247078,LLL
-401.1552574,209.697763,191.435968,284.0428588,3217.544997,-3501.775405,LLL
-401.2880376,198.848801,202.4177105,162.0473976,3284.612504,-3446.847449,LLL
-401.0248553,187.8036272,213.1997022,39.89223583,3348.438677,-3388.518458,LLL
-400.3659639,176.573148,223.7712904,-82.30259378,3408.960006,-3326.844956,LLL
-399.31202,165.1684403,234.1220545,-204.4159807,3466.117284,-3261.888845,LLL
-397.8640574,153.6007653,244.2417671,-326.327932,3519.853585,-3193.713193,LLL
-396.0235113,141.8815329,254.1204537,-447.9176178,3570.116395,-3122.386316,LLL
-393.7921919,130.0223146,263.7483529,-569.0655605,3616.855595,-3047.977571,LLL
-391.1723074,118.034808,273.1159754,-689.6516858,3660.025574,-2970.561423,LLL
-388.1664373,105.9308492,282.2140642,-809.5575049,3699.583214,-2890.213242,LLL
-384.7775539,93.72237752,291.0336529,-928.6641707,3735.48999,-2807.01335,LLL
-381.0089958,81.42144716,299.5660254,-1046.854653,3767.709953,-2721.042829,LLL
-376.8644879,69.04019163,307.8027733,-1164.011799,3796.211818,-2632.387547,LLL
-372.3481145,56.59083579,315.735756,-1280.020502,3820.966947,-2541.133971,LLL
-367.4643387,44.08565961,323.3571567,-1394.765763,3841.951419,-2447.373181,LLL
-362.2179741,31.53701023,330.6594417,-1508.134852,3859.144015,-2351.196686,LLL
-356.6142043,18.95726562,337.6354168,-1620.015379,3872.528278,-2252.70042,LLL
-350.6585535,6.358846478,344.2781855,-1730.297441,3882.09049,-2151.980569,LLL
-344.3569053,-6.245820077,350.5812041,-1838.871693,3887.821723,-2049.137548,LLL
-337.7154725,-18.84428876,356.5382403,-1945.631494,3889.715813,-1944.271835,LLL
-330.7408156,-31.4241324,362.1434273,-2050.470977,3887.771398,-1837.487935,LLL
-323.4398116,-43.97293022,367.3912214,-2153.287185,3881.98989,-1728.890217,LLL
-315.8196717,-56.47830405,372.2764556,-2253.978146,3872.3775,-1618.586865,LLL
-307.8879101,-68.92790663,376.7942969,-2352.444994,3858.943211,-1506.685726,LLL
-299.6523606,-81.30945766,380.9402987,-2448.59005,3841.700784,-1393.298241,LLL
-291.1211445,-93.6107321,384.7103573,-2542.318934,3820.666732,-1278.535303,LLL
-282.3026872,-105.819596,388.1007642,-2633.538644,3795.862315,-1162.511174,LLL
-273.2056854,-117.9239948,391.1081615,-2722.15966,3767.311511,-1045.339353,LLL
-263.8391228,-129.9119888,393.7295932,-2808.094022,3735.042997,-927.1364752,LLL
-254.212237,-141.7717414,395.9624603,-2891.257424,3699.088119,-808.0181929,LLL
-244.3345346,-153.4915543,397.8045711,-2971.567293,3659.482857,-688.1030608,LLL
-234.2157578,-165.0598557,399.2540959,-3048.944872,3616.2658,-567.5084223,LLL
-223.8658984,-176.4652348,400.3096159,-3123.313302,3569.480096,-446.3542866,LLL
-213.2951646,-187.6964302,400.9700778,-3194.599686,3519.171418,-324.7592228,LLL
-202.5139944,-198.7423637,401.2348414,-3262.733177,3465.389913,-202.8442246,LLL
-191.5330216,-209.5921286,401.1036338,-3327.647032,3408.188159,-80.7286147,LLL
-180.363089,-220.2350233,400.5765961,-3389.276693,3347.623105,41.46610232,LLL
-169.015214,-230.6605387,399.6542368,-3447.561833,3283.754024,163.6203248,LLL
-157.5006015,-240.8583918,398.3374778,-3502.444438,3216.644443,285.6125129,LLL
-145.8306092,-250.818513,396.6276069,-3553.87084,3146.360097,407.323262,LLL
-134.0167598,-260.5310784,394.5263232,-3601.789793,3072.970841,528.6314728,LLL
-122.0707063,-269.9864972,392.0356888,-3646.1545,2996.54861,649.4184128,LLL
-110.0042439,-279.1754438,389.1581733,-3686.920686,2917.169313,769.5638972,LLL
-97.82927488,-288.0888441,385.8966048,-3724.048611,2834.910799,888.9503382,LLL
-85.55782023,-296.7179074,382.2542137,-3757.501144,2749.854736,1007.458936,LLL
-73.20198465,-305.054112,378.234583,-3787.245761,2662.084576,1124.973715,LLL
-60.77396762,-313.0892369,373.8416912,-3813.252619,2571.687425,1241.377726,LLL
-48.28602833,-320.8153466,369.0798619,-3835.49654,2478.752006,1356.557067,LLL
-35.75049663,-328.2248222,363.9538061,-3853.955085,2383.370524,1470.397097,LLL
-23.17973782,-335.3103457,358.4685711,-3868.610524,2285.63662,1582.786441,LLL
-10.58616347,-342.0649302,352.6295815,-3879.447908,2185.647233,1693.613213,LLL
2.017803831,-348.481904,346.4425883,-3886.457027,2083.500556,1802.769012,LLL
14.61971975,-354.5549401,339.9137088,-3889.630479,1979.297878,1910.145144,LLL
27.20715344,-360.2780395,333.0493747,-3888.965617,1873.141552,2015.636609,LLL
39.76767691,-365.6455597,325.8563718,-3884.462613,1765.136824,2119.138335,LLL
52.28890014,-370.6521981,318.3417872,-3876.126394,1655.389799,2220.549142,LLL
64.75846051,-375.2930194,310.5130484,-3863.964704,1544.009266,2319.767987,LLL
77.16405775,-379.5634379,302.3778699,-3847.990028,1431.104664,2416.697915,LLL
89.49344336,-383.4592449,293.9442917,-3828.21765,1316.787896,2511.242307,LLL
101.7344554,-386.9765901,285.2206252,-3804.667561,1201.171299,2603.308817,LLL
113.8750078,-390.112008,276.2154909,-3777.362525,1084.369451,2692.805631,LLL
125.9031249,-392.8623986,266.9377647,-3746.329967,966.4971437,2779.645382,LLL
137.8069308,-395.2250533,257.3966137,-3711.600034,847.6711805,2863.741414,LLL
149.5746836,-397.1976347,247.6014426,-3673.207478,728.0083514,2945.011688,LLL
161.1947642,-398.7782018,237.5619294,-3631.18971,607.6272252,3023.375049,LLL
172.6557107,-399.9651892,227.2879706,-3585.588674,486.6461281,3098.755111,LLL
183.9462068,-400.757431,216.7897165,-3536.448897,365.1849285,3171.076535,LLL
195.0551159,-401.1541398,206.0775166,-3483.819347,243.3630201,3240.268896,LLL
205.9714691,-401.1549297,195.1619535,-3427.751492,121.3010995,3306.262963,LLL
216.6844989,-400.7597943,184.0537886,-3368.301135,-0.880845293,3368.994552,LLL
227.1836274,-399.9691292,172.7639953,-3305.526475,-123.0617637,3428.400812,LLL
237.4584986,-398.783709,161.3037042,-3239.489934,-245.1215491,3484.424059,LLL
247.498967,-397.2047092,149.6842363,-3170.256211,-366.9392726,3537.008062,LLL
257.2951293,-395.2336825,137.9170476,-3097.894103,-488.3951848,3586.101867,LLL
266.8373125,-392.8725797,126.0137619,-3022.474552,-609.3689541,3631.656088,LLL
276.1161051,-390.1237253,113.9861152,-2944.072458,-729.7416626,3673.626703,LLL
285.1223444,-386.9898377,101.8459885,-2862.764724,-849.394049,3711.971358,LLL
293.847148,-383.474004,89.60535152,-2778.63206,-968.2084981,3746.653145,LLL
302.2819,-379.5796995,77.27629536,-2691.757028,-1086.067288,3777.636904,LLL
310.4182818,-375.310762,64.87097627,-2602.225829,-1202.854572,3804.892991,LLL
318.2482583,-370.6714098,52.40164782,-2510.126354,-1318.454629,3828.393575,LLL
325.7641078,-365.6662158,39.88060473,-2415.549959,-1432.753842,3848.116395,LLL
332.9584074,-360.3001253,27.32021474,-2318.589515,-1545.638947,3864.041058,LLL
339.8240629,-354.5784282,14.73286249,-2219.341174,-1656.999003,3876.152774,LLL
346.3542932,-348.5067768,2.130981095,-2117.902419,-1766.723648,3884.438667,LLL
352.5426591,-342.0911575,-10.47300382,-2014.373821,-1874.70506,3888.891482,LLL
358.3830481,-335.3379073,-23.06664273,-1908.857087,-1980.836213,3889.505902,LLL
363.8697018,-328.2536853,-35.63751814,-1801.456812,-2085.012828,3886.282244,LLL
368.9972001,-320.8454882,-48.17321323,-1692.278525,-2187.131636,3879.222767,LLL
373.7604883,-313.1206217,-60.66136764,-1581.430433,-2287.092317,3868.335357,LLL
378.1548601,-305.0867147,-73.08964623,-1469.02147,-2384.795763,3853.629843,LLL
382.1759842,-296.7516901,-85.44579461,-1355.163028,-2480.146012,3835.121651,LLL
385.8198869,-288.1237792,-97.71760795,-1239.967015,-2573.048506,3812.828134,LLL
389.0829775,-279.2114912,-109.8929862,-1123.547572,-2663.412019,3786.772205,LLL
391.9620302,-270.0236268,-121.9599031,-1006.019134,-2751.146916,3756.978666,LLL
394.4542093,-260.569248,-133.9064606,-887.4981433,-2836.16707,3723.477831,LLL
396.5570498,-250.8576905,-145.7208584,-768.1011114,-2918.38812,3686.301851,LLL
398.2684818,-240.8985331,-157.3914476,-647.9463226,-2997.729379,3645.488323,LLL
399.5868111,-230.7016095,-168.9067002,-527.1519017,-3074.112094,3601.076619,LLL
400.510742,-220.2769777,-180.2552626,-405.8375111,-3147.461335,3553.111472,LLL
401.0393572,-209.6349307,-191.4259245,-284.1224213,-3217.704266,3501.639314,LLL
401.1721405,-198.7859656,-202.4076726,-162.1272018,-3284.772014,3446.711844,LLL
400.9089555,-187.7407945,-213.1896584,-39.97179631,-3348.597943,3388.382369,LLL
400.2500673,-176.5103122,-223.7612521,82.22279224,-3409.119513,3326.709353,LLL
399.1961207,-165.1056072,-234.1120103,204.3364222,-3466.276548,3261.75276,LLL
397.7481611,-153.5379293,-244.2317284,326.2481331,-3520.013089,3193.577592,LLL
395.9076124,-141.8186995,-254.1104091,447.8380613,-3570.275657,3122.250233,LLL
393.6762961,-129.9594782,-263.7383138,568.9857643,-3617.015097,3047.841971,LLL
391.056409,-117.9719742,-273.1059304,689.5721312,-3660.184834,2970.425344,LLL
388.0505418,-105.8680125,-282.2040248,809.4777114,-3699.742713,2890.077644,LLL
384.6616559,-93.65954339,-291.0236076,928.5846181,-3735.649248,2806.877274,LLL
380.8931007,-81.35861002,-299.5559855,1046.774862,-3767.869449,2720.907233,LLL
376.7485903,-68.97735714,-307.7927277,1163.932249,-3796.371074,2632.251473,LLL
372.2322199,-56.52799831,-315.7257159,1279.940714,-3821.12644,2540.998376,LLL
367.3484414,-44.02282477,-323.3471107,1394.686214,-3842.110673,2447.23711,LLL
362.1020799,-31.47417239,-330.6494012,1508.055067,-3859.303506,2351.061092,LLL
356.4983075,-18.89443041,-337.6253705,1619.935833,-3872.68753,2252.564352,LLL
350.5426597,-6.296008289,-344.2681445,1730.217658,-3882.249979,2151.844977,LLL
344.2410088,6.308655641,-350.5711573,1838.792148,-3887.980973,2049.001483,LLL
337.5995791,18.9071273,-356.528199,1945.551713,-3889.875299,1944.136245,LLL
330.6249196,31.48696832,-362.1333802,2050.391434,-3887.930646,1837.351873,LLL
323.3239186,44.03576911,-367.3811797,2153.207408,-3882.149373,1728.754629,LLL
315.7037761,56.54114033,-372.2664082,2253.898605,-3872.536746,1618.450807,LLL
307.7720175,68.99074587,-376.7842549,2352.365219,-3859.102691,1506.55014,LLL
299.5364654,81.3722943,-380.9302509,2448.510511,-3841.860028,1393.162186,LLL
291.0052523,93.67357169,-384.7003149,2542.239162,-3820.826209,1278.399718,LLL
282.1867924,105.882433,-388.090716,2633.459108,-3796.021557,1162.375122,LLL
273.0897936,117.9868347,-391.0981187,2722.079891,-3767.470986,1045.203769,LLL
263.7232285,129.9748261,-393.7195446,2808.014487,-3735.202237,927.0004259,LLL
254.0963457,141.8345817,-395.9524171,2891.177657,-3699.24759,807.8826114,LLL
244.2186407,153.554392,-397.7945222,2971.48776,-3659.642095,687.9670146,LLL
234.0998668,165.1226963,-399.2440523,3048.865108,-3616.42527,567.3728424,LLL
223.7500049,176.5280729,-400.2995667,3123.233771,-3569.639332,446.2182434,LLL
213.1792741,187.7592712,-400.9600338,3194.519925,-3519.330885,324.6236446,LLL
202.3981013,198.8052021,-401.2247918,3262.653649,-3465.549147,202.7081844,LLL
191.4171315,209.6549699,-401.0935894,3327.567273,-3408.347623,80.59303818,LLL
180.2471963,220.2978621,-400.5665461,3389.197166,-3347.782337,-41.60213955,LLL
168.8993242,230.7233804,-399.644192,3447.482077,-3283.913485,-163.7558996,LLL
157.3847092,240.921231,-398.3274274,3502.364914,-3216.803673,-285.7485471,LLL
145.7147199,250.881355,-396.6175618,3553.791086,-3146.519556,-407.4588352,LLL
133.900868,260.5939179,-394.5162725,3601.71027,-3073.130069,-528.767504,LLL
121.9548174,270.0493396,-392.0256433,3646.074749,-2996.708066,-649.5539843,LLL
109.8883525,279.2382837,-389.1481222,3686.841165,-2917.328539,-769.6999254,LLL
97.71338634,288.1516869,-385.886559,3723.968863,-2835.070252,-889.085908,LLL
85.4419292,296.7807476,-382.2441623,3757.421625,-2750.01396,-1007.594961,LLL
73.08609652,305.1169551,-378.2245368,3787.166015,-2662.244026,-1125.109283,LLL
60.658077,313.1520775,-373.8316394,3813.173102,-2571.846646,-1241.513748,LLL
48.1701406,320.8781901,-369.0698153,3835.416797,-2478.911454,-1356.692634,LLL
35.63460642,328.2876632,-363.9437539,3853.87557,-2383.529743,-1470.533116,LLL
23.0638505,335.3731895,-358.458524,3868.530783,-2285.796065,-1582.922005,LLL
10.47027367,342.1277715,-352.6195289,3879.368395,-2185.806451,-1693.749229,LLL
-2.133690749,348.5447482,-346.4325409,3886.377289,-2083.659998,-1802.904575,LLL
-14.73560913,354.6177818,-339.9036559,3889.550968,-1979.457093,-1910.281157,LLL
-27.32303995,360.340884,-333.0393269,3888.885882,-1873.300991,-2015.77217,LLL
-39.88356588,365.7084017,-325.8463185,3884.383104,-1765.296037,-2119.274345,LLL
-52.40478625,370.715043,-318.3317391,3876.046661,-1655.549236,-2220.684702,LLL
-64.87434907,375.3558617,-310.5029947,3863.885198,-1544.168478,-2319.903995,LLL
-77.27994345,379.6262831,-302.3678214,3847.910298,-1431.264099,-2416.833473,LLL
-89.6093315,383.5220877,-293.9342377,3828.138145,-1316.947105,-2511.378311,LLL
-101.8503407,387.0394357,-285.2105763,3804.587834,-1201.33073,-2603.444374,LLL
-113.9908955,390.1748511,-276.2054366,3777.283023,-1084.528658,-2692.941633,LLL
-126.0190098,392.9252445,-266.9277154,3746.250243,-966.6565727,-2779.780936,LLL
-137.9228182,395.2878967,-257.3865589,3711.520534,-847.8303859,-2863.877412,LLL
-149.6905681,397.260481,-247.591393,3673.127756,-728.1677778,-2945.147241,LLL
-161.3106511,398.8410456,-237.5518743,3631.110212,-607.7864285,-3023.511044,LLL
-172.7715948,400.0280358,-227.2779205,3585.508955,-486.8055517,-3098.890662,LLL
-184.0620933,400.8202752,-216.7796611,3536.3694,-365.3441298,-3171.212527,LLL
-195.1709996,401.2169868,-206.0674662,3483.739631,-243.5224411,-3240.404445,LLL
-206.0873552,401.2177742,-195.1518977,3427.671997,-121.4602988,-3306.398952,LLL
-216.8003822,400.8226416,-184.0437378,3368.221421,0.721426984,-3369.1301,LLL
-227.299513,400.031974,-172.7539391,3305.446982,122.9025665,-3428.536799,LLL
-237.5743815,398.8465566,-161.293653,3239.410222,244.9621334,-3484.559605,LLL
-247.6148522,397.2675545,-149.6741798,3170.176721,366.7800774,-3537.144045,LLL
-257.4110118,395.2965306,-137.906996,3097.814395,488.2357718,-3586.237412,LLL
-266.9531974,392.9354253,-126.0037049,3022.395064,609.2097609,-3631.792068,LLL
-276.2319871,390.1865737,-113.9760633,2943.992752,729.5822523,-3673.762246,LLL
-285.2382288,387.0526836,-101.8359312,2862.685238,849.2348578,-3712.107335,LLL
-293.9630296,383.5368527,-89.5952992,2778.552357,968.0490904,-3746.788686,LLL
-302.397784,379.6425459,-77.26623771,2691.677544,1085.908099,-3777.772879,LLL
-310.534163,375.3736111,-64.86092358,2602.146129,1202.695167,-3805.02853,LLL
-318.3641419,370.7342564,-52.39158981,2510.046872,1318.295442,-3828.529547,LLL
-325.8799886,365.7290653,-39.87055166,2415.470261,1432.59444,-3848.251932,LLL
-333.0742906,360.3629723,-27.31015637,2318.510035,1545.479762,-3864.177026,LLL
-339.9399434,354.641278,-14.72280904,2219.261479,1656.839603,-3876.28831,LLL
-346.4701759,348.5696242,-2.120922361,2117.822941,1766.564465,-3884.574632,LLL
-352.6585391,342.1540076,10.48305765,2014.294128,1874.545663,-3889.027015,LLL
-358.4989304,335.400755,23.07670183,1908.777611,1980.677032,-3889.641865,LLL
-363.9855814,328.3165358,35.64757235,1801.377122,2084.853433,-3886.417776,LLL
-369.113082,320.9083364,48.18327269,1692.199051,2186.972457,-3879.358726,LLL
-373.8763675,313.1834726,60.67142222,1581.350746,2286.932925,-3868.470888,LLL
-378.2707416,305.1495631,73.09970605,1468.941998,2384.636587,-3853.765799,LLL
-382.291863,296.8145413,85.45584957,1355.083344,2479.986623,-3835.25718,LLL
-385.935768,288.186628,97.72766814,1239.887545,2572.889331,-3812.964088,LLL
-389.1988559,279.2743427,109.9030416,1123.467889,2663.252632,-3786.907732,LLL
-392.0779109,270.086476,121.9699636,1005.939665,2750.987743,-3757.114617,LLL
-394.5700873,260.6320999,133.9165164,887.4184637,2836.007686,-3723.613356,LLL
-396.6729301,250.9205401,145.7309193,768.0216449,2918.228949,-3686.437799,LLL
-398.3843594,240.9613853,157.4015037,647.8666457,2997.569998,-3645.623847,LLL
-399.702691,230.7644594,168.9167614,527.0724373,3073.952925,-3601.212564,LLL
-400.6266192,220.3398302,180.2653191,405.7578368,3147.301957,-3553.246993,LLL
-401.1552367,209.6977809,191.4359862,284.0429588,3217.545099,-3501.775255,LLL
-401.2880173,198.8488186,202.4177294,162.0475301,3284.612638,-3446.847364,LLL
-401.0248346,187.8036452,213.1997204,39.8923359,3348.438778,-3388.518308,LLL
-400.3659436,176.5731655,223.7713094,-82.3024613,3408.96014,-3326.844871,LLL
-399.3119993,165.1684582,234.1220726,-204.4158806,3466.117386,-3261.888696,LLL
-397.8640371,153.6007829,244.241786,-326.3277996,3519.853719,-3193.713108,LLL
-396.0234906,141.8815509,254.1204718,-447.9175176,3570.116497,-3122.386167,LLL
-393.7921716,130.0223322,263.7483718,-569.0654281,3616.855729,-3047.977486,LLL
-391.1722868,118.0348259,273.1159935,-689.6515856,3660.025676,-2970.561274,LLL
-388.166417,105.9308668,282.2140831,-809.5573725,3699.583347,-2890.213157,LLL
-384.7775333,93.72239546,291.0336711,-928.6640705,3735.490091,-2807.013201,LLL
-381.0089755,81.42146472,299.5660443,-1046.854521,3767.710086,-2721.042744,LLL
-376.8644673,69.04020957,307.8027915,-1164.011699,3796.21192,-2632.387398,LLL
-372.3480942,56.59085335,315.735775,-1280.02037,3820.96708,-2541.133886,LLL
-367.464318,44.08567755,323.3571748,-1394.765662,3841.951521,-2447.373032,LLL
-362.2179538,31.53702779,330.6594607,-1508.13472,3859.144149,-2351.1966,LLL
-356.6141836,18.95728355,337.635435,-1620.015279,3872.52838,-2252.700271,LLL
-350.6585332,6.358864038,344.2782044,-1730.297309,3882.090624,-2151.980483,LLL
-344.3568846,-6.245802141,350.5812223,-1838.871592,3887.821825,-2049.137399,LLL
-337.7154522,-18.8442712,356.5382592,-1945.631361,3889.715947,-1944.27175,LLL
-330.7407949,-31.42411446,362.1434455,-2050.470876,3887.7715,-1837.487786,LLL
-323.4397913,-43.97291266,367.3912403,-2153.287053,3881.990023,-1728.890131,LLL
-315.819651,-56.47828611,372.2764738,-2253.978045,3872.377602,-1618.586716,LLL
-307.8878899,-68.92788907,376.7943159,-2352.444862,3858.943344,-1506.68564,LLL
-299.6523399,-81.30943973,380.9403169,-2448.589949,3841.700886,-1393.298092,LLL
-291.1211242,-93.61071454,384.7103763,-2542.318802,3820.666865,-1278.535217,LLL
-282.3026665,-105.8195781,388.1007824,-2633.538544,3795.862417,-1162.511026,LLL
-273.2056652,-117.9239772,391.1081804,-2722.159528,3767.311645,-1045.339267,LLL
-263.8391021,-129.9119709,393.7296114,-2808.093921,3735.0431,-927.1363267,LLL
-254.2122168,-141.7717238,395.9624792,-2891.257292,3699.088252,-808.0181069,LLL
-244.334514,-153.4915364,397.8045893,-2971.567192,3659.482959,-688.1029124,LLL
-234.2157375,-165.0598381,399.2541148,-3048.944741,3616.265934,-567.5083362,LLL
-223.8658777,-176.4652169,400.3096341,-3123.313201,3569.480198,-446.3541383,LLL
-213.2951444,-187.6964126,400.9700967,-3194.599555,3519.171551,-324.7591366,LLL
-202.5139738,-198.7423458,401.2348596,-3262.733077,3465.390015,-202.8440764,LLL
-191.5330013,-209.592111,401.1036527,-3327.6469,3408.188293,-80.72852837,LLL
-180.3630683,-220.2350053,400.5766143,-3389.276592,3347.623207,41.46625045,LLL
-169.0151937,-230.6605211,399.6542557,-3447.561701,3283.754157,163.6204112,LLL
-157.5005809,-240.8583739,398.337496,-3502.444338,3216.644546,285.6126609,LLL
-145.8305889,-250.8184954,396.6276258,-3553.870708,3146.36023,407.3233485,LLL
-134.0167392,-260.5310605,394.5263414,-3601.789692,3072.970944,528.6316207,LLL
-122.0706861,-269.9864797,392.0357078,-3646.154368,2996.548743,649.4184994,LLL
-110.0042233,-279.1754259,389.1581915,-3686.920585,2917.169416,769.5640451,LLL
-97.8292546,-288.0888266,385.8966237,-3724.048479,2834.910932,888.9504249,LLL
